y_keff_inv,y_Mpc_over_h,A_y,dA_dy
1.5815815815815815,1.0543877210543877,1.6250178960097514,1.027443986038089
1.5915915915915915,1.061061061061061,1.6353026192275153,1.0274437126499119
1.6016016016016015,1.0677344010677343,1.645587339702057,1.027443437946418
1.6116116116116117,1.0744077410744077,1.6558720574201693,1.0274431619047448
1.6216216216216217,1.0810810810810811,1.6661567723682942,1.0274428845018688
1.6316316316316317,1.0877544210877546,1.6764414845326912,1.0274426057146786
1.6416416416416417,1.0944277610944277,1.6867261938994345,1.0274423255199738
1.6516516516516517,1.1011011011011012,1.6970109004542426,1.0274420438943797
1.6616616616616617,1.1077744411077746,1.7072956041827507,1.0274417608144777
1.6716716716716717,1.1144477811144478,1.717580305070236,1.0274414762566662
1.6816816816816818,1.1211211211211212,1.727865003101784,1.0274411901972451
1.6916916916916918,1.1277944611277946,1.738149698262295,1.027440902612414
1.7017017017017018,1.1344678011344678,1.748434390536302,1.0274406134781746
1.7117117117117118,1.1411411411411412,1.7587190799082528,1.0274403227704807
1.7217217217217218,1.1478144811478146,1.7690037663622267,1.0274400304650826
1.7317317317317318,1.1544878211544878,1.7792884498821075,1.0274397365376173
1.7417417417417418,1.1611611611611612,1.7895731304515874,1.0274394409636134
1.7517517517517518,1.1678345011678346,1.799857808053981,1.027439143718378
1.7617617617617618,1.1745078411745078,1.8101424826725148,1.0274388447771654
1.7717717717717718,1.1811811811811812,1.8204271542900388,1.027438544115007
1.7817817817817818,1.1878545211878546,1.830711822889197,1.0274382417068049
1.7917917917917918,1.1945278611945278,1.8409964884524408,1.0274379375273461
1.8018018018018018,1.2012012012012012,1.851281150961828,1.0274376315511713
1.8118118118118118,1.2078745412078746,1.861565810399329,1.0274373237527645
1.8218218218218218,1.2145478812145478,1.8718504667465239,1.0274370141063638
1.8318318318318318,1.2212212212212212,1.8821351199847807,1.0274367025860693
1.8418418418418419,1.2278945612278946,1.8924197700952683,1.0274363891658513
1.8518518518518519,1.2345679012345678,1.902704417058752,1.0274360738194144
1.8618618618618619,1.2412412412412412,1.9129890608558997,1.027435756520399
1.8718718718718719,1.2479145812479147,1.9232737014669865,1.0274354372421814
1.8818818818818819,1.2545879212545878,1.933558338872058,1.0274351159579826
1.8918918918918919,1.2612612612612613,1.9438429730509614,1.027434792640888
1.901901901901902,1.2679346012679347,1.9541276039831217,1.0274344672636921
1.911911911911912,1.2746079412746079,1.964412231647865,1.027434139799121
