y_keff_inv,y_Mpc_over_h,r_y,dr_dy,m_r_eff_hMpc
1.3313313313313313,0.8875542208875542,1.0119295226593514,0.008609383061446168,1.984313483298443
1.3413413413413413,0.8942275608942275,1.0120157683788238,0.008622569538617673,1.984313483298443
1.3513513513513513,0.9009009009009009,1.0121021478341274,0.008636103696228263,1.984313483298443
1.3613613613613613,0.9075742409075742,1.0121886645036346,0.008649984383691457,1.984313483298443
1.3713713713713713,0.9142475809142475,1.0122753218478309,0.008664210485967867,1.984313483298443
1.3813813813813813,0.9209209209209209,1.0123621233192255,0.008678780904469748,1.984313483298443
1.3913913913913913,0.9275942609275942,1.0124490723608772,0.008693694559638192,1.984313483298443
1.4014014014014013,0.9342676009342675,1.0125361724000517,0.008708950404936135,1.984313483298443
1.4114114114114114,0.9409409409409409,1.0126234268603298,0.008724547401549525,1.984313483298443
1.4214214214214214,0.9476142809476142,1.0127108391492252,0.008740484544755437,1.984313483298443
1.4314314314314314,0.9542876209542875,1.0127984126669594,0.008756760845922838,1.984313483298443
1.4414414414414414,0.960960960960961,1.0128861508053688,0.008773375334497627,1.984313483298443
1.4514514514514514,0.9676343009676343,1.0129740569420274,0.008790327071922477,1.984313483298443
1.4614614614614614,0.9743076409743076,1.0130621344512172,0.008807615127064647,1.984313483298443
1.4714714714714714,0.980980980980981,1.0131503866928953,0.008825238601507652,1.984313483298443
1.4814814814814814,0.9876543209876543,1.0132388170204043,0.00884319661258571,1.984313483298443
1.4914914914914914,0.9943276609943276,1.0133274287797076,0.008861488294817345,1.984313483298443
1.5015015015015014,1.0010010010010009,1.0134162253039984,0.00888011281374558,1.984313483298443
1.5115115115115114,1.0076743410076743,1.0135052099235522,0.008899069342061219,1.984313483298443
1.5215215215215214,1.0143476810143477,1.0135943859559897,0.008918357083873788,1.984313483298443
1.5315315315315314,1.0210210210210209,1.01368375671299,0.008937975258720582,1.984313483298443
1.5415415415415414,1.0276943610276943,1.0137733254998023,0.008957923102486396,1.984313483298443
1.5515515515515514,1.0343677010343677,1.013863095610361,0.008978199881159367,1.984313483298443
1.5615615615615615,1.041041041041041,1.013953070336039,0.008998804867618936,1.984313483298443
1.5715715715715715,1.0477143810477143,1.0140432529571588,0.00901973736493943,1.984313483298443
1.5815815815815815,1.0543877210543877,1.014133646748768,0.009040996691317983,1.984313483298443
1.5915915915915915,1.061061061061061,1.01422425498038,0.009062582180515026,1.984313483298443
1.6016016016016015,1.0677344010677343,1.0143150809116137,0.009084493195522635,1.984313483298443
1.6116116116116117,1.0744077410744077,1.0144061277998702,0.009106729105986859,1.984313483298443
1.6216216216216217,1.0810810810810811,1.014497398893036,0.009129289310595024,1.984313483298443
1.6316316316316317,1.0877544210877546,1.0145888974343873,0.009152173222870022,1.984313483298443
1.6416416416416417,1.0944277610944277,1.0146806266625117,0.009175380271163377,1.984313483298443
1.6516516516516517,1.1011011011011012,1.014772589807489,0.009198909912234423,1.984313483298443
1.6616616616616617,1.1077744411077746,1.0148647900975112,0.009222761609277192,1.984313483298443
1.6716716716716717,1.1144477811144478,1.0149572307527301,0.009246934853440303,1.984313483298443
1.6816816816816818,1.1211211211211212,1.0150499149893488,0.009271429150438174,1.984313483298443
1.6916916916916918,1.1277944611277946,1.0151428460196794,0.00929624402012584,1.984313483298443
1.7017017017017018,1.1344678011344678,1.0152360270488816,0.00932137900998865,1.984313483298443
1.7117117117117118,1.1411411411411412,1.0153294612805448,0.009346833673744412,1.984313483298443
1.7217217217217218,1.1478144811478146,1.0154231519116348,0.009372607592042585,1.984313483298443
1.7317317317317318,1.1544878211544878,1.0155171021358274,0.00939870035984592,1.984313483298443
1.7417417417417418,1.1611611611611612,1.0156113151436594,0.009425111585613696,1.984313483298443
1.7517517517517518,1.1678345011678346,1.0157057941198426,0.009451840904702856,1.984313483298443
1.7617617617617618,1.1745078411745078,1.0158005422478242,0.009478887958516674,1.984313483298443
1.7717717717717718,1.1811811811811812,1.0158955627057886,0.009506252414427888,1.984313483298443
1.7817817817817818,1.1878545211878546,1.0159908586692865,0.00953393395388705,1.984313483298443
1.7917917917917918,1.1945278611945278,1.016086433311441,0.009561932271238513,1.984313483298443
1.8018018018018018,1.2012012012012012,1.0161822898008477,0.009590247087035073,1.984313483298443
1.8118118118118118,1.2078745412078746,1.0162784313051356,0.009618878127704998,1.984313483298443
1.8218218218218218,1.2145478812145478,1.0163748609879764,0.00964782514474165,1.984313483298443
1.8318318318318318,1.2212212212212212,1.0164715820110657,0.009677087903497613,1.984313483298443
1.8418418418418419,1.2278945612278946,1.0165685975343421,0.009706666181655462,1.984313483298443
1.8518518518518519,1.2345679012345678,1.0166659107144873,0.009736559782459063,1.984313483298443
1.8618618618618619,1.2412412412412412,1.0167635247075069,0.009766768514871328,1.984313483298443
1.8718718718718719,1.2479145812479147,1.016861442666704,0.00979729221207103,1.984313483298443
