k_hMpc,T_overlap_A,T_sqrt_B,dT_dk_B,T_target_v183,err_vs_target_A_pct,err_vs_target_B_pct
0.001208270935044776,0.6533887851563599,0.8083246780572518,1.4701643380459387e-12,35.23412292702846,-99.77305488256326,-99.592191874788
0.0012421909954526175,0.6533887851563599,0.8083246780572518,0.0,34.74973052909039,-99.76989139070413,-99.58650725068698
0.0012770633013086446,0.6533887851563599,0.8083246780572518,-2.7819401553234907e-12,34.271997470897105,-99.76668380148413,-99.58074338600888
0.0013129145852124654,0.6533887851563599,0.8083246780572518,0.0,33.800832201041054,-99.76343150020996,-99.57489917618307
0.0013497723302339417,0.6533887851563599,0.8083246780572518,2.632083647902863e-12,33.336144426747005,-99.76013386361984,-99.56897350124173
0.0013876647909813085,0.6533887851563599,0.8083246780572518,0.0,32.87784509656857,-99.75679025976403,-99.56296522560537
0.0014266210152607383,0.6533887851563599,0.8083246780572518,-2.4902995545394967e-12,32.425846383322714,-99.75340004788379,-99.55687319786506
0.0014666708663439686,0.6533887851563599,0.8083246780572518,28913.724376448812,31.980061667258738,-99.74996257828853,-99.55069625056191
0.0015078450458610511,9.963580030302962,3.1565139046585813,27606.04376994125,31.540405519458705,-96.13400957883664,-98.22100824352799
0.0015501751173357704,9.692339299091495,3.1132522061489807,-1000.9783276148823,31.106793685466105,-96.18683153091342,-98.22093196175112
0.001593693530381776,9.428537745941215,3.0705924096078294,-960.0933254996834,30.6791430691396,-96.23890977160994,-98.2208504750407
0.0016384336455779846,9.171973408637514,3.028526606889481,-920.8677471272584,30.257371716728688,-96.29025362435802,-98.22076343768073
0.0016844297600423152,8.9224498761384,2.9870470160575646,-883.2340340213973,29.841398801168303,-96.34087224119332,-98.22067048190718
0.001731717133723353,8.679776137683055,2.9461459803755576,-847.1273767931998,29.431144606589356,-96.39077460328679,-98.22057121658997
0.001780332016430114,8.443766436003639,2.90581596733235,-812.485603430695,29.026530513042225,-96.43996952141154,-98.22046522584445
0.001830311675620613,8.21424012452553,2.866049567702124,-779.2490721384086,28.62747898143026,-96.4884656363459,-98.22035206756958
0.0018816944249705557,7.991021528444199,2.826839494637819,-747.3605685420267,28.2339135386504,-96.53627141921342,-98.22023127190982
0.0019345196537440441,7.773939809569654,2.788178582797317,-716.7652070803983,27.84575876293804,-96.58339517176098,-98.22010233963779
0.0019888278569888096,7.562828834832555,2.7500597875014563,-687.4103364146544,27.46294026941347,-96.62984502657605,-98.21996474045427
0.0020446606665791177,7.357527048348404,2.7124761839228015,-659.2454486911982,27.08538469582698,-96.67562894724469,-98.2198179112032
0.002102060883130158,7.15787734693916,2.6754209663040247,-632.2220925017355,26.713019688499905,-96.72075472845161,-98.21966125399778
0.0021610725088083765,6.963726959014083,2.6388874472046138,-606.2937893900393,26.345773888458922,-96.76522999602443,-98.2194941342554
0.0022217407810628848,6.774927326714247,2.6028690567745136,-581.415953760889,25.98357691776109,-96.80906220692403,-98.21931587863781
0.0022841122073038256,6.591333991227488,2.5673593420531313,-557.5458160531269,25.62635936600681,-96.85225864918323,-98.2191257728941
0.0023482346005542763,6.412806481182964,2.5323519662920013,-534.6423490437743,25.274052777038197,-96.89482644179655,-98.2189230596031
0.002414157116103018,6.239208204036875,2.497840708299245,-512.6661971556911,24.926589635820314,-96.93677253456372,-98.21870693581286
